station_complex_id,station_complex_name,borough,log_avg_ridership,subway_trips_per_hour_am_peak,subway_lines_serving_station,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,pct_walked_access_network,log_pct_walked_access_network,log_bus_routes_access_network
612,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,10.65903269,66.67,1,0.999999000001,11.082573225354114,10.979581529773636,1.537171286,4.262679877,38.56704295,3.677996523011812,4.465908118654584
610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,11.63129938,67.67,1,0.999999000001,11.27397006260868,10.927879042172982,1.568827582,4.682131227,43.09656446,3.786381876016813,4.51085950651685
403,33 St (6),Manhattan,9.899556815,59.0,0,0.999999000001,11.055213976853723,11.296695459925086,1.606575729,4.709530201,41.12050424,3.740534658704088,4.48863636973214
404,28 St (6),Manhattan,9.627117551,58.67,0,0.999999000001,10.800350786744184,11.374237945196334,1.687242794,4.859812404,35.64484432,3.6012727450402315,4.5217885770490405
405,23 St-Baruch College (6),Manhattan,9.8779144,58.33,1,0.999999000001,10.402382285434154,11.372881482825592,1.761269875,4.927253685,29.58321509,3.4204513319920657,4.442651256490317
602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,11.14648492,124.33,2,1.999996000008,10.030648698152808,11.409196950207528,1.854722244,5.043425117,23.72086228,3.207647513858154,4.04305126783455
407,Astor Pl (6),Manhattan,9.380851618,58.67,1,0.999999000001,9.728360056322414,11.465718546805132,1.864578049,5.187385806,22.20393594,3.1443219168690986,3.8712010109078903
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,10.26736142,107.33,2,1.999996000008,9.59383249927394,11.2533383406767,1.808192723,5.093750201,23.79810948,3.210767419620072,3.5263605246161616
409,Spring St (6),Manhattan,9.05345817,59.33,1,0.999999000001,9.646270020888169,11.164615437363125,1.667594445,5.043425117,25.31645744,3.270194501653616,3.784189633918261
623,"Canal St (6,J,Z,N,Q,R,W)",Manhattan,10.35946249,49.67,3,0.7999993600005121,9.814929525554335,10.993008641192455,1.665263914,4.875197323,26.15733127,3.301647038289806,3.912023005428146
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,9.921210828,37.0,3,0.6666662222225186,10.088181293475138,11.155450200860727,1.580011057,4.890349128,27.86826828,3.362743008502025,3.80666248977032
447,Flushing-Main St (7),Queens,10.70776024,77.0,0,0.999999000001,10.856052352774508,10.945494215725116,2.124716468,3.135494216,20.14981614,3.0516312123102933,3.1780538303479458
448,Mets-Willets Point (7),Queens,8.509860129,86.33,0,1.999996000008,7.618251097876695,8.387539983189367,1.361423293,0.0,8.601567227,2.2619263379620005,2.079441541679836
449,111 St (7),Queens,8.761679557,76.0,0,0.999999000001,8.209308411646937,10.777413433632514,1.964438464,1.609437912,10.33774125,2.428137094156427,2.70805020110221
450,103 St-Corona Plaza (7),Queens,9.900356534,76.67,0,0.999999000001,8.24380842366528,11.296260879753728,1.566248257,1.386294361,10.3643008,2.4304769331946035,2.639057329615259
451,Junction Blvd (7),Queens,9.894510481,88.33,0,1.999996000008,8.358900612421644,11.419811870904065,1.73139728,1.098612289,9.467157837,2.3482425302469667,2.772588722239781
452,90 St-Elmhurst Av (7),Queens,9.561069473,76.0,0,0.999999000001,8.494333897270154,11.518390504401289,1.764459101,1.609437912,8.374673049,2.2380116964750023,2.833213344056216
453,82 St-Jackson Hts (7),Queens,8.952564417,77.33,0,0.999999000001,8.40178233990491,11.498694686056515,1.731713194,2.302585093,7.61361507,2.153344099076677,2.70805020110221
616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,10.70578456,134.67,1,1.999996000008,8.15908865466791,11.215166120275228,1.840562609,2.197224577,8.194570718,2.218613170506405,2.5649493574615367
455,69 St (7),Queens,8.387977925,44.67,0,0.6666662222225186,8.142063283104147,10.96164236357296,1.957986085,2.564949357,8.467895761,2.247906681979809,2.4849066497880004
456,61 St-Woodside (7),Queens,9.469974969,89.0,0,1.999996000008,8.770128527538184,10.811161264303168,2.117601421,2.302585093,7.128246701,2.095345242368624,2.772588722239781
457,52 St (7),Queens,8.455580983,44.67,0,0.6666662222225186,8.413387022690648,10.805070655538008,2.073600445,1.945910149,6.042619081,1.9519801295356247,2.639057329615259
458,46 St-Bliss St (7),Queens,9.131901468,88.67,0,1.333331555557926,8.715388097366482,10.953802055796483,2.048142069,1.945910149,6.132673007,1.9646860599627616,2.639057329615259
459,40 St-Lowery St (7),Queens,8.885360684,88.67,0,0.999999000001,8.931816237309167,10.671904530069884,2.011501716,2.079441542,5.795654925,1.9162834263286537,2.3978952727983707
460,33 St-Rawson St (7),Queens,8.776964894,89.33,0,1.999996000008,9.36357634787504,9.713839220355712,1.915808495,2.397895273,5.567703496,1.8821642274039565,2.5649493574615367
461,"Queensboro Plaza (7,N,W)",Queens,9.266236881,45.33,0,0.6666662222225186,9.011401509358793,9.931783421690977,2.061518674,2.63905733,6.099122266,1.959971151898088,2.70805020110221
606,"Court Sq-23 St (7,E,F,G)",Queens,9.846118252,36.33,2,0.6666662222225186,9.156412029950626,9.745839095947058,2.038952927,2.772588722,4.116956628,1.632559853726841,2.70805020110221
463,Hunters Point Av (7),Queens,8.296108311,89.0,0,1.999996000008,9.129672468908728,9.611864390851084,1.955123616,2.48490665,4.094512279,1.6281639366756424,2.772588722239781
464,Vernon Blvd-Jackson Av (7),Queens,9.437814985,88.67,0,1.999996000008,8.772610303280743,10.043901456251342,2.145814929,2.197224577,3.833659141,1.575603766969328,2.772588722239781
609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,10.58752061,106.67,1,1.999996000008,11.339393169209067,10.059850070159987,1.154329097,5.241747015,41.5734561,3.751230962826052,4.499809670330265
471,34 St-Hudson Yards (7),Manhattan,9.889152987,89.33,0,1.999996000008,10.349998630080291,10.447525490508216,2.070482049,3.951243719,28.91688919,3.3984231767784654,3.044522437723423
143,Inwood-207 St (A),Manhattan,8.672597729,40.33,0,0.6666662222225186,7.2078598714324755,10.88496659438935,1.842021225,2.944438979,10.53539263,2.445419929191209,2.19722457733622
144,Dyckman St (A),Manhattan,8.363722378,41.67,0,0.999999000001,7.342131730584722,11.08052585812186,1.612953253,2.708050201,10.54936025,2.446630045823352,2.3978952727983707
145,190 St (A),Manhattan,8.060263187,42.67,0,0.999999000001,7.572502985020384,11.11694523287328,1.811200428,2.995732274,9.802545156,2.3797817689587,2.772588722239781
146,181 St (A),Manhattan,8.729095225,42.67,0,0.6666662222225186,9.144414221860016,11.392011282385637,2.012903455,3.663561646,11.38211187,2.516252839945581,2.639057329615259
147,175 St (A),Manhattan,8.89982797,42.0,0,0.6666662222225186,9.30428598481871,11.35063003990524,1.921867591,3.526360525,13.10753983,2.646709394178101,2.70805020110221
149,163 St-Amsterdam Av (C),Manhattan,7.893940356,30.33,0,0.499999750000125,7.567862605463882,11.257671859737783,1.816616926,3.401197382,12.01120183,2.5658106656598827,2.8903717578961645
150,155 St (C),Manhattan,7.437573062,30.67,0,0.6666662222225186,7.605890001053122,11.410937035212486,1.932899496,3.663561646,8.706985508,2.272845781785738,2.8903717578961645
151,"145 St (A,C,B,D)",Manhattan,9.658364732,49.67,0,0.999999000001,7.693937325509272,11.514953407304466,1.920020087,3.583518938,6.741979898,2.0466574556653896,2.772588722239781
152,"135 St (C,B)",Manhattan,8.239271347,45.67,0,0.999999000001,8.146998697389993,11.450156044717149,1.979796837,3.871201011,7.786988853,2.17327208793432,2.9444389791664403
153,"125 St (A,C,B,D)",Manhattan,9.814803373,122.67,0,1.999996000008,8.946374826141717,11.332458187936457,1.997187732,4.110873864,12.81483631,2.6257431095900188,3.1780538303479458
154,"116 St (C,B)",Manhattan,8.435424874,45.33,0,0.6666662222225186,9.04981944514108,11.3416981389818,1.832761556,3.931825633,13.78894783,2.693880133556529,3.091042453358316
155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,8.58704681,46.0,0,0.999999000001,8.8110561229431,11.341710006516378,1.432772433,3.526360525,13.89777872,2.701212122643375,2.995732273553991
156,"103 St (C,B)",Manhattan,8.095092785,46.33,0,0.999999000001,8.393216011596527,11.120800973799138,1.124597907,3.295836866,9.846439964,2.383836912228269,3.091042453358316
157,"96 St (C,B)",Manhattan,8.894376067,45.67,0,0.6666662222225186,8.567506005289827,11.085398780059544,1.055982777,3.663561646,9.106271279,2.3131561498698203,3.688879454113936
158,"86 St (C,B)",Manhattan,9.038652325,45.33,0,0.999999000001,8.62245370207373,11.061500184485686,1.628810765,3.610917913,8.877443507,2.2902537239248666,3.6375861597263857
159,"81 St-Museum of Natural History (C,B)",Manhattan,9.222978945,45.33,0,0.6666662222225186,8.81269461292015,10.956980431564268,1.705200468,3.737669618,10.79202359,2.467423335953799,3.6635616461296463
160,"72 St (C,B)",Manhattan,8.90255692,45.0,0,0.999999000001,9.197153810172008,10.952401765007384,1.10984079,4.127134385,15.20743036,2.785469801281599,3.912023005428146
162,"50 St (C,E)",Manhattan,9.66819851,73.33,0,0.999999000001,10.797757599041017,11.124730368027018,1.587254961,4.96284463,33.75314377,3.5482700361202397,4.356708826689592
164,"34 St-Penn Station (A,C,E)",Manhattan,10.96492148,116.33,0,1.999996000008,10.741557249815685,10.647494183386884,1.787893054,5.170483995,32.07240106,3.49869912974058,4.343805421853684
165,"23 St (C,E)",Manhattan,9.645107487,73.67,0,0.999999000001,10.50687412588845,11.14588267445934,1.741463449,4.836281907,24.55397486,3.2407928763696336,4.330733340286331
618,"14 St/8 Av (A,C,E,L)",Manhattan,10.46026783,68.0,1,0.999999000001,9.852404762306811,11.221971378648028,1.98248421,4.564348191,20.73411523,3.078883156457837,3.555348061489413
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,10.34240125,108.0,0,1.333331555557926,9.781263419790754,11.335806351967298,1.909005806,4.615120517,21.46516791,3.111966016787536,3.49650756146648
168,"Spring St (C,E)",Manhattan,9.268598184,74.0,0,0.999999000001,9.653679132512428,10.819038010475133,1.840527681,4.672828834,21.49908766,3.1134747599438195,3.5263605246161616
169,"Canal St (A,C,E)",Manhattan,9.523613451,116.67,0,1.999996000008,9.90113478695253,10.7247640608066,1.729551352,4.770684624,24.72210792,3.247350852465293,3.713572066704308
173,"High St (A,C)",Brooklyn,8.842391169,73.67,0,0.999999000001,9.489637387893524,10.580962563701778,2.064518912,4.007333185,11.96470585,2.5622307307270806,2.772588722239781
636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,10.21605448,38.0,3,0.6666662222225186,9.643290937019207,10.97243069954219,2.026646565,3.828641396,11.95906003,2.5617951597444235,2.833213344056216
175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,9.067431573,109.0,0,1.999996000008,9.591034531092426,10.94183661241081,1.950456144,3.80666249,11.46182947,2.5226703300290456,2.833213344056216
176,Lafayette Av (C),Brooklyn,8.284448819,30.67,0,0.6666662222225186,8.799963219506997,10.812632816249412,1.924250365,4.262679877,8.779507766,2.2802891521052486,2.8903717578961645
177,Clinton-Washington Avs (C),Brooklyn,8.600729544,30.33,0,0.6666662222225186,8.105911197986508,10.849375920849226,1.963856918,4.094344562,7.743784257,2.168343077308182,2.9444389791664403
627,"Franklin Av (C,S)",Brooklyn,8.271086076,36.0,3,0.1538461301775184,7.754481547470383,10.922515361861397,1.841583443,2.833213344,6.671150522,2.0374666069981777,2.70805020110221
179,"Nostrand Av (A,C)",Brooklyn,9.418919576,72.33,0,0.999999000001,7.920083199053234,10.992537601700546,1.756511572,3.218875825,5.441073505,1.8626952195474555,2.70805020110221
180,Kingston-Throop Avs (C),Brooklyn,8.462751897,30.67,0,0.499999750000125,8.10530751550515,11.00019803391464,1.941202646,2.833213344,4.501687674,1.70505489498783,2.772588722239781
181,"Utica Av (A,C)",Brooklyn,9.138557613,72.33,0,0.999999000001,8.048149101665201,10.928471241312758,1.722076557,2.564949357,3.80580241,1.5698240232772631,2.833213344056216
182,Ralph Av (C),Brooklyn,8.140563541,30.67,0,0.499999750000125,7.655390644826152,10.970316733695515,1.729268315,2.48490665,3.66957985,1.5410690997533678,2.9444389791664403
183,Rockaway Av (C),Brooklyn,8.210139187,30.0,0,0.499999750000125,7.370860166536716,10.881061512827182,1.706440416,1.386294361,4.907176993,1.7761680511401328,2.833213344056216
621,"Broadway Junction (A,C,J,Z,L)",Brooklyn,8.609604828,61.0,4,0.999999000001,7.340835554123275,10.326858064513129,2.087523946,0.693147181,3.879952902,1.585135568588974,2.4849066497880004
185,Liberty Av (C),Brooklyn,7.428898789,30.33,0,0.499999750000125,7.278628942320682,10.318341777940978,2.21688217,1.791759469,3.377737158,1.4765319602951803,2.3978952727983707
186,Van Siclen Av (C),Brooklyn,7.489667131,30.33,0,0.499999750000125,7.049254841255837,10.636816522728903,1.906255828,1.791759469,3.435933287,1.4897380303759356,2.639057329615259
187,Shepherd Av (C),Brooklyn,7.512616488,29.67,0,0.6666662222225186,7.560601162768557,10.765638838309634,1.703647598,1.098612289,4.478630815,1.7008552184645214,2.5649493574615367
188,"Euclid Av (A,C)",Brooklyn,8.857989073,72.33,0,0.999999000001,7.450079569807499,10.889024457147098,1.792982036,1.098612289,5.040740693,1.7985266357195122,2.302585092994046
189,Grant Av (A),Brooklyn,8.260281706,43.33,0,0.999999000001,7.290292882446597,10.796079677632406,1.567604977,0.693147181,4.804719101,1.7586712248317755,2.3978952727983707
190,80 St (A),Queens,8.015917691,43.67,0,0.6666662222225186,7.125283091510712,10.590566357694469,1.48990351,0.693147181,4.519511496,1.708289359271455,2.772588722239781
191,88 St (A),Queens,7.594970805,44.0,0,0.6666662222225186,7.720905251936779,10.40477785931878,1.274282239,0.0,4.69076068,1.7388439263733808,2.772588722239781
192,Rockaway Blvd (A),Queens,8.535489817,44.33,0,0.999999000001,8.064007347096661,10.356599314111646,1.495720384,0.0,4.956941565,1.7845571891305845,2.70805020110221
193,104 St (A),Queens,7.146854697,21.33,0,0.3636362314050067,8.181440695719374,10.362209026944724,1.345960758,0.0,4.853059973,1.7669645967968242,2.8903717578961645
194,111 St (A),Queens,7.398794195,21.33,0,0.444444246913668,8.302017809751204,10.628980909135285,1.119616448,0.0,4.613650001,1.7252011320347005,2.772588722239781
195,Ozone Park-Lefferts Blvd (A),Queens,8.4363293,21.33,0,0.399999840000064,8.429454277108231,10.732541427456502,0.77054551,0.693147181,3.52305144,1.509186863413568,2.5649493574615367
221,21 St-Queensbridge (M),Queens,8.582683829,33.67,2,0.499999750000125,8.976514972315112,9.923486239042818,2.131360712,2.302585093,7.12693738,2.0951841465611194,2.70805020110221
222,Roosevelt Island (M),Manhattan,8.597356267,33.33,2,0.6666662222225186,8.071218539969863,10.513225949874762,1.877783375,2.833213344,1.87032419,1.0544249815803872,1.3862943611198906
223,"Lexington Av/63 St (M,Q)",Manhattan,9.422960644,74.33,0,0.999999000001,10.374272126764936,11.131913916491309,1.720803338,3.850147602,33.62882343,3.544686382382344,4.465908118654584
224,57 St (M),Manhattan,9.115785932,33.0,2,0.6666662222225186,10.738221097157943,10.374865237335008,1.407263704,4.477336814,34.26505825,3.562892622438163,4.477336814478207
59,9 Av (D),Brooklyn,8.291140266,35.0,0,0.399999840000064,8.399984990510696,10.572700582800442,1.388755239,1.609437912,18.67354631,2.979274906440408,2.4849066497880004
60,Fort Hamilton Pkwy (D),Brooklyn,7.983153616,34.67,0,0.499999750000125,8.889032571874742,11.032758362158033,1.948239489,1.386294361,23.71414666,3.2073758189526487,2.4849066497880004
61,50 St (D),Brooklyn,7.839638521,34.33,0,0.6666662222225186,9.025696119812585,11.11265683176888,1.611262735,0.693147181,27.83321516,3.361528026764215,2.079441541679836
62,55 St (D),Brooklyn,7.24174647,35.0,0,0.499999750000125,9.08239335764556,10.937916812427323,1.896922809,1.098612289,27.93215412,3.3649535759464397,2.19722457733622
615,"62 St/New Utrecht Av (D,N)",Brooklyn,8.230168345,34.67,1,0.6666662222225186,8.911529941736559,10.83651740041456,1.785037348,0.693147181,18.55709846,2.9733383131123348,2.19722457733622
64,71 St (D),Brooklyn,8.149270785,34.0,0,0.5714282448981458,8.600062669238532,10.822933302103584,1.707274748,1.098612289,10.92247486,2.47842526256986,2.302585092994046
65,79 St (D),Brooklyn,8.396858777,34.0,0,0.6666662222225186,8.383433201236713,10.842263584629354,1.330738601,1.609437912,8.141814777,2.2128589190392405,2.3978952727983707
66,18 Av (D),Brooklyn,8.379397373,34.33,0,0.499999750000125,8.28374674710613,10.881400055966452,1.441715688,1.791759469,6.505023461,2.01557259112984,2.3978952727983707
67,20 Av (D),Brooklyn,8.188285361,34.33,0,0.6666662222225186,8.121777419161074,10.93426701089498,1.607818234,1.791759469,7.093908339,2.091111721828147,2.3978952727983707
68,Bay Pkwy (D),Brooklyn,8.600917803,35.0,0,0.6666662222225186,8.247482004285693,10.885996643829152,1.532427268,1.098612289,8.131429364,2.2117222391986973,2.3978952727983707
69,25 Av (D),Brooklyn,8.035855403,34.0,0,0.499999750000125,7.738923757439457,10.81458482169893,1.413561873,1.386294361,7.084913877,2.089999840776912,2.3978952727983707
70,Bay 50 St (D),Brooklyn,7.553723148,32.0,0,0.499999750000125,7.706612913964197,10.13765017033277,1.933273135,1.386294361,5.562700796,1.8814022249353628,2.5649493574615367
210,Norwood-205 St (D),Bronx,8.386658603,34.33,2,0.499999750000125,8.749890955535259,11.01794038142337,1.802075942,2.302585093,8.989815303,2.301566104301365,2.9444389791664403
211,"Bedford Park Blvd (B,D)",Bronx,8.358664767,46.67,2,0.6666662222225186,8.0323601479245,11.149211519571828,1.983608156,2.48490665,7.972231898,2.1941344631808257,2.995732273553991
212,"Kingsbridge Rd (B,D)",Bronx,8.300422027,47.67,2,0.6666662222225186,8.196161139282902,11.405685406299774,2.037484593,2.302585093,8.803440615,2.282733407224519,3.044522437723423
213,"Fordham Rd (B,D)",Bronx,8.722433306,47.67,2,0.6666662222225186,8.872487182278038,11.5512611712358,2.062062022,2.079441542,12.54108597,2.6057284688469387,3.1354942159291497
214,"182-183 Sts (B,D)",Bronx,7.962863291,41.67,2,0.999999000001,8.6921543938039,11.555889164402345,2.115071621,1.098612289,8.282619846,2.228143817947239,3.044522437723423
215,"Tremont Av (B,D)",Bronx,8.401200289,48.0,2,0.6666662222225186,8.48879371689454,11.40544047198548,2.249045456,1.609437912,7.239597882,2.1089515420024307,2.8903717578961645
216,"174-175 Sts (B,D)",Bronx,7.914542296,42.67,2,0.6666662222225186,8.127995055771946,11.389514120054994,2.147413238,1.098612289,7.835840384,2.178816221112229,2.833213344056216
217,"170 St (B,D)",Bronx,8.159659924,42.33,2,0.6666662222225186,8.236420527265391,11.51566171801311,2.081559651,0.693147181,9.704287083,2.370644323186906,2.9444389791664403
218,"167 St (B,D)",Bronx,8.497026706,42.33,2,0.6666662222225186,8.53050420547591,11.557248523606892,2.016725218,1.609437912,9.978247446,2.395915810044923,2.772588722239781
220,"155 St (B,D)",Manhattan,7.542003577,42.67,2,0.6666662222225186,6.651571873589727,11.235088107233372,2.007013355,3.526360525,5.418238146,1.8591436479512664,2.833213344056216
277,"7 Av (E,B,D)",Manhattan,9.52416522,94.33,0,1.999996000008,10.835572890308924,10.752205832221462,1.314887872,4.682131227,33.67182597,3.545927425457456,4.477336814478207
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,10.66394524,106.67,2,1.999996000008,11.157735132735686,10.182179333149776,1.198295761,4.96284463,37.71732346,3.656287134502569,4.454347296253507
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,11.2531854,123.33,2,1.999996000008,11.053869688688987,10.622205009207605,1.309865056,5.347107531,36.94899252,3.636242955926664,4.532599493153256
228,"23 St (F,M)",Manhattan,9.883986426,57.33,2,0.999999000001,10.45676903533851,11.178990008000984,1.647464251,5.062595033,25.87564807,3.2912206003896416,4.406719247264253
231,"Grand St (B,D)",Manhattan,9.763261905,50.0,2,0.999999000001,9.37873202323664,11.285372205167318,1.814722945,4.770684624,24.41521603,3.2353480509611074,3.951243718581428
41,"7 Av (B,Q)",Brooklyn,8.915611484,53.67,0,0.999999000001,8.240385115516334,10.950631092829044,1.672839702,3.36729583,6.79976076,2.054093061430285,2.772588722239781
42,"Prospect Park (B,Q,S)",Brooklyn,8.833159511,90.0,0,0.999999000001,7.255591274253665,10.502461406828813,1.256540974,2.772588722,3.632068225,1.5330034692209444,2.5649493574615367
43,Parkside Av (Q),Brooklyn,8.403948021,39.0,0,0.6666662222225186,7.563200592358071,11.010894388885731,1.539043466,2.772588722,4.23614859,1.655586226178222,2.772588722239781
44,"Church Av (B,Q)",Brooklyn,9.218022653,53.33,0,0.999999000001,7.851661177889265,11.044488607696024,1.770489444,3.044522438,5.335336172,1.8461428781899445,2.9444389791664403
45,Beverley Rd (Q),Brooklyn,7.920593781,38.33,0,0.6666662222225186,8.245909264774093,11.096682483690186,1.77231946,2.944438979,6.25058071,1.98108156358995,2.772588722239781
46,Cortelyou Rd (Q),Brooklyn,8.351511235,38.33,0,0.6666662222225186,8.01565761455734,11.085582778342747,1.560650865,2.772588722,6.557555689,2.0225478163509103,2.772588722239781
47,"Newkirk Plaza (B,Q)",Brooklyn,8.890066651,53.33,0,0.999999000001,7.822044008185619,10.941323124488626,1.380552933,2.079441542,6.994012207,2.0786927873082317,2.70805020110221
48,Avenue H (Q),Brooklyn,7.739542214,39.0,0,0.6666662222225186,7.790696031174738,10.697610650436076,1.501574042,1.791759469,7.610122137,2.1529385038210243,2.772588722239781
49,Avenue J (Q),Brooklyn,8.271625314,39.0,0,0.6666662222225186,8.782476268924539,10.627430633893226,1.495423836,1.945910149,9.992572669,2.397219832831054,2.639057329615259
50,Avenue M (Q),Brooklyn,8.308593595,38.67,0,0.6666662222225186,9.395491255780296,10.728145335298285,1.572793303,1.386294361,11.44496328,2.521315985232639,2.833213344056216
51,"Kings Hwy (B,Q)",Brooklyn,9.583293783,53.0,0,0.999999000001,9.494917629474484,10.769621186412348,1.541958966,1.098612289,9.676484975,2.3680436571684425,2.639057329615259
52,Avenue U (Q),Brooklyn,8.531966974,38.67,0,0.6666662222225186,9.085457189829492,10.735613760377523,1.425287836,0.693147181,7.564649829,2.147643246994019,2.772588722239781
53,Neck Rd (Q),Brooklyn,8.085352349,38.67,0,0.6666662222225186,9.180705566846491,10.739673908168612,1.563503433,0.693147181,7.484592877,2.138251916038282,2.772588722239781
54,"Sheepshead Bay (B,Q)",Brooklyn,9.179988267,53.0,0,0.999999000001,9.650786448979591,10.5540925098304,1.832079811,1.098612289,8.119086047,2.2103695849197305,2.19722457733622
55,"Brighton Beach (B,Q)",Brooklyn,9.026990972,52.33,0,0.999999000001,9.165970424240244,10.756518944771091,1.879936956,1.945910149,14.44866001,2.7375222688380894,1.9459101490553128
56,Ocean Pkwy (Q),Brooklyn,7.731789871,38.33,0,0.6666662222225186,8.726805608446096,10.553074618343691,1.786199234,1.791759469,15.07288408,2.777133633466179,2.3978952727983707
57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,7.525587845,71.0,0,0.999999000001,7.425953657077541,10.142228824473392,1.846808428,2.197224577,13.02508595,2.640847579732228,2.302585092994046
58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,9.207722992,137.0,0,1.999996000008,8.39185670010494,9.88999696235363,2.148936637,2.197224577,7.974577704,2.194395880788232,2.302585092994046
254,Jamaica-179 St (F),Queens,9.547995957,41.67,4,0.6666662222225186,8.749890955535259,10.447641563750562,1.57758438,0.693147181,5.090387747,1.80671174915312,3.784189633918261
255,169 St (F),Queens,8.620945884,39.67,4,0.7999993600005121,8.804024902413179,10.69808511413156,1.877374708,1.791759469,6.618695845,2.0306052061007707,3.951243718581428
256,Parsons Blvd (F),Queens,8.535619596,42.33,4,0.6666662222225186,9.157466882369114,10.731624436867817,1.869029407,2.995732274,8.218765853,2.2212411731860726,3.951243718581428
257,Sutphin Blvd (F),Queens,8.002434185,40.67,4,0.6666662222225186,8.381831553485561,10.715195244217844,2.057990989,1.386294361,8.442274057,2.2451968470153028,3.688879454113936
258,"Briarwood (E,F)",Queens,8.195082061,60.33,0,0.999999000001,8.506940814951886,10.561370183995765,1.861889769,1.386294361,4.97612915,1.7877730590427754,3.58351893845611
259,"Kew Gardens-Union Tpke (E,F)",Queens,9.741070069,83.33,0,1.333331555557926,8.974364841846596,10.16531321044268,1.877202083,1.386294361,3.835002996,1.5758817485534629,3.4011973816621555
260,"75 Av (E,F)",Queens,7.784019413,59.67,0,0.999999000001,9.114710140960932,10.268720769756412,1.800229028,1.386294361,4.175163681,1.6438709678299848,3.1354942159291497
276,"5 Av/53 St (E,F)",Manhattan,9.755224411,67.0,0,0.999999000001,11.025344251183697,10.220303579712972,1.087365288,4.48863637,38.35640228,3.672658662518512,4.465908118654584
232,2 Av (F),Manhattan,9.389475814,41.67,2,0.6666662222225186,9.374837343857584,11.354246213289242,1.78924315,5.214935758,22.00955413,3.135909526632241,3.332204510175204
625,"Delancey St-Essex St (F,M,J,Z)",Manhattan,9.945648694,68.67,3,0.999999000001,9.087381464575737,11.40802040113403,1.788208612,4.477336814,21.4659005,3.111998626294765,3.332204510175204
234,East Broadway (F),Manhattan,9.299962903,41.0,4,0.6666662222225186,9.035510680940524,11.270420688927391,1.854035382,4.219507705,23.11049262,3.1826471241701606,3.784189633918261
235,York St (F),Brooklyn,9.23181592,41.33,4,0.6666662222225186,9.398312600278953,10.301122081529105,2.063582088,3.63758616,11.90759886,2.557816196855255,2.772588722239781
236,"Bergen St (F,G)",Brooklyn,9.050123048,76.0,3,0.999999000001,9.525151111816216,10.93647628718689,1.899887222,3.610917913,11.3076138,2.510218079001946,2.772588722239781
237,"Carroll St (F,G)",Brooklyn,9.090521123,76.67,3,0.999999000001,8.6164953924901,10.631277676539613,2.093869323,3.091042453,12.93525201,2.634421745449252,3.1354942159291497
