station_complex_id,station_complex_name,borough,avg_annual_ridership,log_avg_ridership,subway_trips_per_hour_am_peak,subway_lines_serving_station,jobs_access_network,pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,pct_walked_access_network,bus_routes_access_network,avg_headway_min_am_peak,service_x_jobs_access,density_x_service,jobs_x_density,entropy_x_density,inv_headway,log_jobs_access,log_density,cluster
88,"Norwood Av (J,Z)",Brooklyn,1548.587143,7.345743815,33.67,0,1351,38540,1.698249831,2.197224577,3.384699347,8,1.5,45488.17,1297641.8,52067540,65450.54849,0.666666222,7.209340257,10.55947789,1
89,Cleveland St (J),Brooklyn,1388.30491,7.236558837,34.33,0,1125,39317,1.793749947,1.945910149,2.993207687,12,1.5,38621.25,1349752.61,44231625,70524.86667,0.666666222,7.026426809,10.57943771,1
90,"Van Siclen Av (J,Z)",Brooklyn,1702.305273,7.440325921,34.0,0,1223,32534,2.022113496,2.079441542,2.850033634,9,1.5,41582.0,1106156.0,39789082,65787.44048,0.666666222,7.109879463,10.39007171,1
91,"Alabama Av (J,Z)",Brooklyn,1300.866715,7.171554448,36.0,0,1484,24285,2.084233802,1.791759469,3.123398596,9,1.5,53424.0,874260.0,36038940,50615.61788,0.666666222,7.303170051,10.09765533,1
93,"Chauncey St (J,Z)",Brooklyn,1906.691461,7.553649131,34.67,0,1213,48900,1.808925498,0.693147181,3.64522435,14,1.5,42054.71,1695363.0,59315700,88456.45685,0.666666222,7.101675972,10.79755313,1
94,Halsey St (J),Brooklyn,3911.404088,8.27190732,35.0,0,1519,62262,1.533666404,0.693147181,3.846839285,14,1.5,53165.0,2179170.0,94575978,95489.13765,0.666666222,7.326465614,11.03912263,1
95,"Gates Av (J,Z)",Brooklyn,4668.944485,8.448902463,34.0,0,1890,60994,1.635791743,1.791759469,4.417001877,16,1.5,64260.0,2073796.0,115278660,99773.48157,0.666666222,7.544861069,11.01854717,1
96,Kosciuszko St (J),Brooklyn,3923.294388,8.27494184,34.33,0,2292,58608,1.786247282,1.945910149,4.961363507,14,1.5,78684.36,2012012.64,134329536,104688.3807,0.666666222,7.737616283,10.97864355,1
120,Bedford Av (L),Brooklyn,24743.20398,10.11634656,68.33,3,9537,49070,2.058452854,2.708050201,7.684355896,12,1.0,651663.21,3352953.1,467980590,101008.2815,0.999999,9.163039099,10.80102351,1
122,Graham Av (L),Brooklyn,7105.981313,8.868832864,68.0,2,4429,45904,1.959234598,2.397895273,8.182094025,10,1.0,301172.0,3121472.0,203308816,89936.70499,0.999999,8.396154863,10.73432932,1
123,Grand St (L),Brooklyn,4937.275822,8.504771525,68.0,3,3777,41418,2.004136526,2.48490665,8.26029184,11,1.0,256836.0,2816424.0,156435786,83007.32663,0.999999,8.236950048,10.63149499,1
124,Montrose Av (L),Brooklyn,5071.414429,8.531572202,67.67,2,4272,45833,2.017647098,2.63905733,9.312550464,11,1.0,289086.24,3101519.11,195798576,92474.81944,0.999999,8.360071436,10.73278145,1
125,Morgan Av (L),Brooklyn,5248.069424,8.565806087,68.0,2,4906,33248,1.982011731,2.302585093,7.782646839,13,1.0,333608.0,2260864.0,163114688,65897.92603,0.999999,8.498418036,10.41177997,1
126,Jefferson St (L),Brooklyn,6129.923137,8.721100611,67.33,2,7764,41611,1.780938828,1.945910149,8.732431593,14,1.0,522750.12,2801668.63,323067804,74106.64557,0.999999,8.957381736,10.63614387,1
127,DeKalb Av (L),Brooklyn,8873.35456,9.090920886,67.67,3,4616,63027,1.787254165,2.397895273,8.53738811,18,1.0,312364.72,4265037.09,290932632,112645.2683,0.999999,8.437500423,11.05133435,1
630,"Myrtle-Wyckoff Avs (M,L)",Brooklyn,15786.93953,9.667001606,36.67,3,3597,70747,1.727603282,2.197224577,7.928097219,18,1.5,131901.99,2594292.49,254476959,122222.7494,0.666666222,8.188133415,11.16687955,1
129,Halsey St (L),Queens,5460.994255,8.60556925,61.67,2,2273,49819,1.942022742,2.48490665,7.337947095,17,1.0,140175.91,3072337.73,113238587,96749.63098,0.999999,7.729295674,10.81617179,1
130,Wilson Av (L),Brooklyn,3053.686925,8.024432387,62.0,2,775,31602,1.635352806,1.609437912,4.795532598,8,1.0,48050.0,1959324.0,24491550,51680.41938,0.999999,6.65415252,10.36100733,1
131,Bushwick Av-Aberdeen St (L),Brooklyn,1759.45785,7.473329196,61.67,2,842,30166,1.940065874,1.386294361,3.631073274,10,1.0,51926.14,1860337.22,25399772,58524.02716,0.999999,6.736966958,10.31450389,1
133,Atlantic Av (L),Brooklyn,1310.704282,7.179082549,61.33,2,1964,31069,2.239936805,0.693147181,5.469338943,10,1.0,120452.12,1905461.77,61019516,69592.59659,0.999999,7.583247524,10.343998,1
134,Sutter Av (L),Brooklyn,1726.838353,7.454626399,61.67,2,1856,40747,2.087373961,1.098612289,4.652032328,10,1.0,114459.52,2512867.49,75626432,85054.22679,0.999999,7.526717561,10.61516204,1
135,Livonia Av (L),Brooklyn,1937.17979,7.569504559,61.33,2,664,42825,1.988164916,1.386294361,4.496805238,9,1.0,40723.12,2626457.25,28435800,85143.16253,0.999999,6.499787041,10.66490067,1
136,New Lots Av (L),Brooklyn,2384.396831,7.777120776,60.67,2,3638,26780,2.147949307,1.386294361,6.144260328,14,1.0,220717.46,1624742.6,97425640,57522.08244,0.999999,8.199464198,10.19544796,1
137,East 105 St (L),Brooklyn,2036.415336,7.619437291,60.67,3,3892,21833,2.038465956,0.693147181,3.267290212,10,1.0,236127.64,1324608.11,84974036,44505.82722,0.999999,8.266935348,9.991223667,1
138,Canarsie-Rockaway Pkwy (L),Brooklyn,2112.861817,7.656271798,57.0,1,4079,27865,2.005137559,0.693147181,1.970825593,12,1.0,232503.0,1588305.0,113661335,55873.15808,0.999999,8.313852267,10.23516259,1
108,Middle Village-Metropolitan Av (M),Queens,2986.81882,8.002298908,36.33,1,1778,15237,1.782185556,1.386294361,4.669309578,12,1.5,64594.74,553560.21,27091386,27155.16132,0.666666222,7.483806688,9.631547587,1
109,Fresh Pond Rd (M),Queens,4201.165336,8.343355228,36.0,1,4107,43088,1.722512173,2.397895273,6.557155646,17,1.5,147852.0,1551168.0,176962416,74219.60451,0.666666222,8.320691571,10.67102302,1
110,Forest Av (M),Queens,3251.764937,8.087260664,36.0,1,4059,65009,1.480769351,2.772588722,6.939331463,18,1.5,146124.0,2340324.0,263871531,96263.33474,0.666666222,8.308938253,11.08229638,1
111,Seneca Av (M),Queens,2105.812893,7.652931607,36.33,1,3172,69615,1.692141624,2.63905733,7.505455181,17,1.5,115238.76,2529112.95,220818780,117798.4392,0.666666222,8.062432792,11.1507497,1
113,Knickerbocker Av (M),Brooklyn,2889.460752,7.969171198,36.67,1,3374,67456,1.81798493,2.079441542,7.703477719,17,1.5,123724.58,2473611.52,227596544,122633.9914,0.666666222,8.124150603,11.11924564,1
114,Central Av (M),Brooklyn,2828.179971,7.947742186,37.0,1,2831,62194,1.935594414,1.791759469,6.584930054,16,1.5,104747.0,2301178.0,176071214,120382.359,0.666666222,7.948738455,11.03802989,1
97,"Myrtle Av (M,J,Z)",Brooklyn,8614.009676,9.061261272,72.67,0,3270,57239,1.990267132,1.945910149,6.114219268,13,1.0,237630.9,4159558.13,187171530,113920.9004,0.999999,8.092851028,10.95500823,1
98,"Flushing Av (M,J)",Brooklyn,5355.548016,8.58607502,60.0,0,4354,59570,2.116570087,2.079441542,9.691668877,16,1.0,261240.0,3574200.0,259367780,126084.0801,0.999999,8.379079889,10.99492416,1
99,"Lorimer St (M,J)",Brooklyn,2869.982765,7.962409677,59.67,0,6126,75622,2.029161013,2.079441542,18.84466932,17,1.0,365538.42,4512364.74,463260372,153449.2141,0.999999,8.720460513,11.23351575,1
100,"Hewes St (M,J)",Brooklyn,1945.423803,7.57374902,60.0,0,9720,76920,1.91344391,2.63905733,22.71200937,17,1.0,583200.0,4615200.0,747662400,147182.1056,0.999999,9.182043773,11.2505342,1
103,"Bowery (J,Z)",Manhattan,2452.769775,7.805380805,36.67,1,12662,74867,1.724455677,5.010635294,24.41773126,50,2.0,464315.54,2745372.89,947965954,129104.8232,0.49999975,9.446439634,11.22348184,1
71,8 Av (N),Brooklyn,8028.686139,8.99090072,35.0,0,3879,55550,1.915274417,0.0,15.50359804,30,1.5,135765.0,1944250.0,215478450,106393.4939,0.666666222,8.263590433,10.9250568,1
72,Fort Hamilton Pkwy (N),Brooklyn,4945.477927,8.506431072,35.33,0,6687,49692,1.58406075,0.693147181,16.23055233,29,1.5,236251.71,1755618.36,332290404,78715.14679,0.666666222,8.808070155,10.81361936,1
74,18 Av (N),Brooklyn,3661.116836,8.20579663,34.67,0,4333,45709,1.692902758,1.609437912,13.07828796,6,1.5,150225.11,1584731.03,198057097,77380.89217,0.666666222,8.374246182,10.73007237,1
75,20 Av (N),Brooklyn,3157.792513,8.057945118,35.0,0,2972,49405,1.609829002,1.386294361,10.49337057,7,1.5,104020.0,1729175.0,146831660,79533.60184,0.666666222,7.997326823,10.80782715,1
76,Bay Pkwy (N),Brooklyn,5045.586115,8.526467277,35.33,0,2672,56581,1.345291655,1.386294361,8.907120064,8,1.5,94401.76,1999006.73,151184432,76117.94713,0.666666222,7.890956716,10.94344619,1
77,Kings Hwy (N),Brooklyn,4077.813075,8.313561312,35.33,0,2996,52720,1.5767079,1.098612289,7.490529384,7,1.5,105848.68,1862597.6,157949120,83124.04049,0.666666222,8.005367067,10.87276914,1
78,Avenue U (N),Brooklyn,2787.658503,7.933315936,35.0,0,2394,46074,1.427656661,1.386294361,7.222496553,10,1.5,83790.0,1612590.0,110301156,65777.853,0.666666222,7.78113851,10.73802578,1
79,86 St (N),Brooklyn,1794.305697,7.492930591,34.0,0,2022,35741,1.932734654,1.609437912,7.662348413,11,2.0,68748.0,1215194.0,72268302,69077.86927,0.49999975,7.612336837,10.48408175,1
475,96 St (Q),Manhattan,12813.53876,9.458335646,41.0,0,11574,103803,1.798884725,3.33220451,13.66965265,25,1.5,474534.0,4255923.0,1201415922,186729.6311,0.666666222,9.356602879,11.55025978,1
1,"Astoria-Ditmars Blvd (N,W)",Queens,11006.62192,9.306343213,45.0,0,7920,41838,1.664025458,2.564949357,5.791004699,6,1.5,356400.0,1882710.0,331356960,69619.49711,0.666666222,8.977272739,10.6415842,1
2,"Astoria Blvd (N,W)",Queens,7942.654451,8.980128707,45.0,0,6034,49776,1.782123577,2.708050201,5.832548291,10,1.5,271530.0,2239920.0,300348384,88706.98317,0.666666222,8.705331134,10.81530831,1
3,"30 Av (N,W)",Queens,10034.60002,9.213894053,46.0,0,5215,56111,1.800589606,2.302585093,5.774012769,11,1.5,239890.0,2581106.0,292618865,101032.8834,0.666666222,8.559486104,10.93510497,1
4,"Broadway (N,W)",Queens,9029.28447,9.108339149,46.0,0,5300,56772,1.803719209,2.63905733,5.97800612,12,1.5,243800.0,2611512.0,300891600,102400.7469,0.666666222,8.575650761,10.94681614,1
5,"36 Av (N,W)",Queens,4828.133104,8.482422249,46.0,0,6834,35178,2.15659135,2.63905733,6.758138485,14,1.5,314364.0,1618188.0,240406452,75864.57051,0.666666222,8.829811749,10.46820459,1
6,"39 Av-Dutch Kills (N,W)",Queens,2725.287978,7.910696248,46.33,0,7692,19457,1.897103644,2.079441542,6.797150179,14,1.5,356370.36,901442.81,149663244,36911.9456,0.666666222,8.948066103,9.876013576,1
28,Union St (R),Brooklyn,5532.907112,8.618649375,38.33,0,4151,48187,2.084870218,3.433987204,9.055040805,14,1.5,159107.83,1847007.71,200024237,100463.6412,0.666666222,8.331345425,10.78286531,1
30,Prospect Av (R),Brooklyn,4406.090167,8.390969925,39.0,0,4643,34961,2.104085516,3.044522438,9.461652835,21,1.5,181077.0,1363479.0,162323923,73560.93372,0.666666222,8.443331343,10.46201704,1
31,25 St (R),Brooklyn,2667.441824,7.889249994,39.0,0,4539,21880,1.86232061,2.63905733,9.973095819,19,1.5,177021.0,853320.0,99313320,40747.57495,0.666666222,8.420682291,9.993373959,1
32,"36 St (D,N,R)",Brooklyn,11194.84349,9.323297872,108.0,0,6388,20896,1.879677189,2.397895273,11.34680214,18,0.5,689904.0,2256768.0,133483648,39277.73454,1.999996,8.762333041,9.947360887,1
33,45 St (R),Brooklyn,5699.981011,8.648393546,39.33,0,8706,49405,1.808706404,2.302585093,14.08854826,15,1.5,342406.98,1943098.65,430119930,89359.13989,0.666666222,9.071882579,10.80782715,1
34,53 St (R),Brooklyn,6286.876028,8.746378618,39.33,0,6975,66172,1.808128725,2.397895273,15.0665788,17,1.5,274326.75,2602544.76,461549700,119647.494,0.666666222,8.850230966,11.1000278,1
35,"59 St (N,R)",Brooklyn,9194.564224,9.126476497,71.67,0,6249,56083,2.072315819,2.079441542,14.00274146,32,1.0,447865.83,4019468.61,350462667,116221.6881,0.999999,8.740336743,10.93460585,1
36,Bay Ridge Av (R),Brooklyn,5780.660861,8.662446267,37.0,0,4520,48350,2.013010261,2.302585093,9.986424151,56,1.5,167240.0,1788950.0,218542000,97329.04612,0.666666222,8.416488487,10.78624218,1
37,77 St (R),Brooklyn,4022.607583,8.299934188,36.67,0,4037,46233,1.597708049,2.48490665,7.804447555,64,1.5,148036.79,1695364.11,186642621,73866.83623,0.666666222,8.303504799,10.74147074,1
38,86 St (R),Brooklyn,8620.412131,9.062004171,36.67,0,3540,40411,1.460767821,1.609437912,7.769198389,26,1.5,129811.8,1481871.37,143054940,59031.08841,0.666666222,8.172164452,10.60688205,1
39,Bay Ridge-95 St (R),Brooklyn,4079.783019,8.314044165,36.33,0,8533,34006,1.707979323,1.098612289,5.302099177,68,1.5,310003.89,1235437.98,290173198,58081.54486,0.666666222,9.051813464,10.43432166,1
141,Park Pl (S),Brooklyn,1146.151851,7.045037498,36.0,0,2022,60412,1.89618407,3.044522438,5.497747201,13,2.5,72792.0,2174832.0,122153064,114552.272,0.39999984,7.612336837,11.00895959,1
522,Tottenville (SIR),Staten Island,,,0.0,0,3750,5222,1.033315053,0.0,2.097405463,57,1.5,0.0,0.0,19582500,5395.971207,0.666666222,8.22977775,8.560827228,1
523,Arthur Kill (SIR),Staten Island,,,0.0,0,3750,5766,1.680253306,0.0,2.097405463,57,1.5,0.0,0.0,21622500,9688.340562,0.666666222,8.22977775,8.659907294,1
519,Richmond Valley (SIR),Staten Island,,,0.0,0,3750,3098,1.68082259,0.0,2.097405463,57,1.5,0.0,0.0,11617500,5207.188384,0.666666222,8.22977775,8.038834758,1
518,Pleasant Plains (SIR),Staten Island,,,0.0,0,3750,4233,1.474847842,0.0,2.097405463,57,1.5,0.0,0.0,15873750,6243.030915,0.666666222,8.22977775,8.350902452,1
517,Prince's Bay (SIR),Staten Island,,,0.0,0,3750,5787,1.387230737,0.693147181,2.097405463,57,1.5,0.0,0.0,21701250,8027.904275,0.666666222,8.22977775,8.663542088,1
516,Huguenot (SIR),Staten Island,,,0.0,0,3750,7760,1.313042142,0.0,2.097405463,57,1.5,0.0,0.0,29100000,10189.20702,0.666666222,8.22977775,8.956866471,1
515,Annadale (SIR),Staten Island,,,0.0,0,3750,8819,0.938677242,0.0,2.097405463,57,1.5,0.0,0.0,33071250,8278.194597,0.666666222,8.22977775,9.084777149,1
514,Eltingville (SIR),Staten Island,,,0.0,0,3750,13819,0.970807873,1.098612289,2.097405463,57,1.5,0.0,0.0,51821250,13415.594,0.666666222,8.22977775,9.533872097,1
513,Great Kills (SIR),Staten Island,,,0.0,0,3750,14490,1.088753533,0.0,2.097405463,57,1.5,0.0,0.0,54337500,15776.03869,0.666666222,8.22977775,9.581283046,1
512,Bay Terrace (SIR),Staten Island,,,0.0,0,3750,11427,0.950916905,0.0,2.097405463,57,1.5,0.0,0.0,42851250,10866.12747,0.666666222,8.22977775,9.343821763,1
511,Oakwood Heights (SIR),Staten Island,,,0.0,0,3750,10566,0.888896057,0.0,2.097405463,57,1.5,0.0,0.0,39622500,9392.075738,0.666666222,8.22977775,9.265491216,1
510,New Dorp (SIR),Staten Island,,,0.0,0,3750,11488,1.148248242,1.098612289,2.097405463,57,1.5,0.0,0.0,43080000,13191.0758,0.666666222,8.22977775,9.349145335,1
509,Grant City (SIR),Staten Island,,,0.0,0,3750,10437,1.263089374,0.0,2.097405463,57,1.5,0.0,0.0,39138750,13182.8638,0.666666222,8.22977775,9.253208272,1
508,Jefferson Av (SIR),Staten Island,,,0.0,0,3750,11191,1.265023946,0.0,2.097405463,57,1.5,0.0,0.0,41966250,14156.88298,0.666666222,8.22977775,9.322954516,1
507,Dongan Hills (SIR),Staten Island,,,0.0,0,8749,13496,1.451369182,0.693147181,3.118488494,64,1.5,0.0,0.0,118076504,19587.67848,0.666666222,9.076808979,9.510222718,1
506,Old Town (SIR),Staten Island,,,0.0,0,8749,14858,1.282841415,0.693147181,3.118488494,64,1.5,0.0,0.0,129992642,19060.45774,0.666666222,9.076808979,9.606361021,1
505,Grasmere (SIR),Staten Island,,,0.0,1,9179,14421,1.633204245,0.0,3.05261242,64,1.5,0.0,0.0,132370359,23552.43842,0.666666222,9.124782484,9.576510097,1
504,Clifton (SIR),Staten Island,,,0.0,1,14778,10522,2.007793834,2.197224577,3.613307375,66,1.5,0.0,0.0,155494116,21126.00672,0.666666222,9.600962533,9.261318617,1
503,Stapleton (SIR),Staten Island,,,0.0,1,10041,11168,1.996952028,2.564949357,4.944183242,53,1.5,0.0,0.0,112137888,22301.96025,0.666666222,9.214531577,9.320897363,1
502,Tompkinsville (SIR),Staten Island,465.4226536,6.145092205,0.0,1,10092,9257,2.113781003,2.197224577,5.035207648,53,1.5,0.0,0.0,93421644,19567.27074,0.666666222,9.219597393,9.133243322,1
501,St George (SIR),Staten Island,7165.520501,8.87717553,0.0,1,5740,7328,2.205897062,1.945910149,6.305771947,43,1.5,0.0,0.0,42062720,16164.81367,0.666666222,8.65538869,8.89959436,1
IBX_1,Roosevelt Avenue,Brooklyn,,,0.0,6,3470,75164,1.821627559,2.197224577,8.206516706,13,1.5,0.0,0.0,260819080,136920.8138,0.666666222,8.152198016,11.22744098,1
IBX_2,Grand Avenue,Brooklyn,,,0.0,1,5222,30140,1.404210592,0.693147181,4.650884195,22,1.5,0.0,0.0,157391080,42322.90724,0.666666222,8.560827228,10.31364165,1
IBX_3,Eliot Avenue,Brooklyn,,,0.0,1,2812,27989,1.404966359,0.0,4.372273564,26,1.5,0.0,0.0,78705068,39323.60342,0.666666222,7.942006808,10.23960258,1
IBX_4,Metropolitan Avenue,Brooklyn,,,0.0,2,1922,14913,1.800557392,1.386294361,4.740269885,12,1.5,0.0,0.0,28662786,26851.71239,0.666666222,7.561641746,9.610055648,1
IBX_5,Myrtle Avenue,Brooklyn,,,0.0,1,3580,70001,1.782722729,2.397895273,7.842674823,18,1.5,0.0,0.0,250603580,124792.3738,0.666666222,8.18339737,11.15627909,1
IBX_6,Wilson Avenue,Brooklyn,,,0.0,2,307,24662,1.543992884,1.386294361,4.975792036,7,1.5,0.0,0.0,7571234,38077.95251,0.666666222,5.730099783,10.11305942,1
IBX_7,Atlantic Avenue,Brooklyn,,,0.0,6,885,42174,1.825419029,1.098612289,3.882791228,11,1.5,0.0,0.0,37323990,76985.22213,0.666666222,6.786716951,10.64958291,1
IBX_8,Sutter Avenue,Brooklyn,,,0.0,2,1856,40291,2.094860579,1.098612289,4.652032328,10,1.5,0.0,0.0,74780096,84404.02759,0.666666222,7.526717561,10.60390822,1
IBX_9,Livonia Avenue,Brooklyn,,,0.0,3,889,43226,1.986497986,1.386294361,4.877592608,11,1.5,0.0,0.0,38427914,85868.36194,0.666666222,6.791221463,10.67422058,1
IBX_10,Linden Blvd,Brooklyn,,,0.0,1,2658,25534,2.135530829,1.386294361,5.517469906,16,1.5,0.0,0.0,67869372,54528.64419,0.666666222,7.885705391,10.14780534,1
IBX_11,Remsen Avenue,Brooklyn,,,0.0,1,5335,36310,1.918119616,0.693147181,3.852421635,13,1.5,0.0,0.0,193713850,69646.92326,0.666666222,8.582231588,10.499876,1
IBX_12,Utica Avenue,Brooklyn,,,0.0,1,5130,30777,1.33586193,1.386294361,2.346444856,12,1.5,0.0,0.0,157886010,41113.82262,0.666666222,8.543055851,10.33455543,1
IBX_13,Flatbush–Nostrand,Brooklyn,,,0.0,5,4683,49359,1.489971858,1.609437912,4.962746312,17,1.5,0.0,0.0,231148197,73543.52094,0.666666222,8.451907725,10.80689566,1
IBX_14,East 16 Street,Brooklyn,,,0.0,3,2462,43125,1.525501095,1.945910149,7.567884911,15,1.5,0.0,0.0,106173750,65787.23472,0.666666222,7.809135398,10.67188134,1
IBX_15,McDonald Avenue,Brooklyn,,,0.0,2,3945,32668,1.731113881,0.0,19.7060787,9,1.5,0.0,0.0,128875260,56552.02826,0.666666222,8.280457687,10.3941819,1
IBX_16,New Utrecht Avenue,Brooklyn,,,0.0,3,5123,45594,1.724949482,1.609437912,14.80167541,7,1.5,0.0,0.0,233578062,78647.34668,0.666666222,8.541690663,10.72755334,1
IBX_17,8 Avenue,Brooklyn,,,0.0,2,5866,63813,1.618790637,0.693147181,21.83925323,27,1.5,0.0,0.0,374327058,103299.8869,0.666666222,8.677098709,11.06372788,1
IBX_18,4 Avenue,Brooklyn,,,0.0,2,6159,69420,1.590859604,2.397895273,15.81121762,18,1.5,0.0,0.0,427557780,110437.4737,0.666666222,8.725832057,11.14794469,1
IBX_19,Brooklyn Army Terminal,Brooklyn,,,0.0,1,2696,2091,1.131198892,1.098612289,14.01029757,14,1.5,0.0,0.0,5637336,2365.336883,0.666666222,7.899895323,7.645875825,1
